who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
65722411,,Deputy Prime Minister of St. Vincent and the Grenadines,2020-12-07,,Q58248,Louis Straker,,,0
65722411,House of Assembly of Saint Vincent and the Grenadines,Member of House of Assembly of Saint Vincent and the Grenadines,2001-03-28,,,,,,1
