pageid,title,wikidata,label
393744,Ralph Gonsalves,Q57800,Ralph Gonsalves
31900638,Camillo Gonsalves,Q5026702,Camillo Gonsalves
55655450,Saboto Caesar,Q42386929,Saboto Caesar
61423459,Susan Dougan,Q66088003,Susan Dougan
65722411,Montgomery Daniel,Q101693621,Montgomery Daniel
